borrower_id,month,income,emi,paid,delay_days
42,14,31072,12564,1,0
42,15,31072,12564,1,0
42,16,31072,12564,1,0
42,17,31072,12564,1,0
42,18,31072,12564,1,0
42,19,31072,12564,1,0
42,20,31072,12564,1,0
42,21,31072,12564,1,23
42,22,31072,12564,1,0
42,23,31072,12564,1,0
42,24,31072,12564,1,0
43,1,34372,9752,1,0
43,2,34372,9752,0,81
43,3,34372,9752,1,0
43,4,34372,9752,1,0
43,5,34372,9752,1,0
43,6,34372,9752,1,0
43,7,34372,9752,1,0
43,8,34372,9752,1,0
43,9,34372,9752,1,0
43,10,34372,9752,1,0
43,11,24060,9752,1,0
43,12,24060,9752,1,0
43,13,24060,9752,1,0
43,14,24060,9752,1,0
43,15,24060,9752,1,0
43,16,24060,9752,1,0
43,17,24060,9752,1,0
43,18,24060,9752,1,0
43,19,24060,9752,1,0
43,20,24060,9752,1,0
43,21,24060,9752,1,0
43,22,24060,9752,0,74
43,23,24060,9752,1,0
43,24,24060,9752,1,0
44,1,36983,11584,0,65
44,2,36983,11584,1,0
44,3,36983,11584,1,28
44,4,36983,11584,1,0
44,5,36983,11584,1,12
44,6,36983,11584,0,88
44,7,36983,11584,0,65
44,8,36983,11584,0,79
44,9,36983,11584,1,0
44,10,36983,11584,1,0
44,11,25888,11584,1,0
44,12,25888,11584,1,0
44,13,25888,11584,1,0
44,14,25888,11584,1,0
44,15,25888,11584,1,0
44,16,25888,11584,1,0
44,17,25888,11584,1,0
44,18,25888,11584,1,0
44,19,25888,11584,1,0
44,20,25888,11584,1,0
44,21,25888,11584,1,0
44,22,18121,11584,1,0
44,23,18121,11584,1,0
44,24,18121,11584,1,0
45,1,48497,11654,1,0
45,2,48497,11654,1,0
45,3,33947,11654,1,0
45,4,23763,11654,1,0
45,5,23763,11654,1,0
45,6,16634,11654,0,69
45,7,16634,11654,0,76
45,8,16634,11654,0,66
45,9,16634,11654,1,0
45,10,11644,11654,1,0
45,11,11644,11654,1,0
45,12,11644,11654,1,0
45,13,11644,11654,1,0
45,14,11644,11654,1,0
45,15,11644,11654,1,0
45,16,11644,11654,1,0
45,17,11644,11654,1,0
45,18,11644,11654,1,0
45,19,11644,11654,1,0
45,20,11644,11654,1,0
45,21,11644,11654,1,0
45,22,11644,11654,1,0
45,23,8150,11654,1,0
45,24,8150,11654,1,0
46,1,34074,8917,1,0
46,2,34074,8917,1,12
46,3,34074,8917,1,0
46,4,34074,8917,1,0
46,5,34074,8917,1,0
46,6,34074,8917,0,76
46,7,34074,8917,0,82
46,8,34074,8917,0,73
46,9,34074,8917,1,0
46,10,34074,8917,1,0
46,11,34074,8917,1,0
46,12,34074,8917,1,0
46,13,34074,8917,1,0
46,14,34074,8917,1,0
46,15,23851,8917,1,0
46,16,23851,8917,1,0
46,17,23851,8917,1,0
46,18,23851,8917,1,0
46,19,16696,8917,1,0
46,20,16696,8917,1,0
46,21,11687,8917,1,0
46,22,11687,8917,1,0
46,23,11687,8917,1,0
46,24,11687,8917,1,0
47,1,32858,17393,1,0
47,2,32858,17393,1,15
47,3,32858,17393,1,0
47,4,23001,17393,1,14
47,5,23001,17393,1,11
47,6,23001,17393,0,82
47,7,16100,17393,0,76
47,8,16100,17393,0,60
47,9,16100,17393,1,0
47,10,16100,17393,1,0
47,11,16100,17393,1,0
47,12,16100,17393,1,0
47,13,16100,17393,1,0
47,14,16100,17393,1,0
47,15,16100,17393,1,0
47,16,16100,17393,1,0
47,17,16100,17393,1,0
47,18,16100,17393,1,0
47,19,16100,17393,1,0
47,20,16100,17393,1,0
47,21,16100,17393,1,0
47,22,16100,17393,1,0
47,23,16100,17393,1,0
47,24,16100,17393,1,0
48,1,25283,6923,1,0
48,2,25283,6923,0,87
48,3,25283,6923,1,0
48,4,25283,6923,0,66
48,5,25283,6923,1,0
48,6,25283,6923,1,0
48,7,25283,6923,1,0
48,8,25283,6923,1,0
48,9,25283,6923,1,28
48,10,25283,6923,1,29
48,11,25283,6923,1,0
48,12,17698,6923,1,20
48,13,17698,6923,1,0
48,14,12388,6923,1,0
48,15,12388,6923,1,23
48,16,12388,6923,1,23
48,17,12388,6923,1,0
48,18,12388,6923,1,0
48,19,12388,6923,1,0
48,20,12388,6923,1,0
48,21,12388,6923,1,0
48,22,12388,6923,1,24
48,23,12388,6923,1,10
48,24,12388,6923,0,87
49,1,57412,15060,0,61
49,2,57412,15060,1,0
49,3,57412,15060,1,0
49,4,57412,15060,1,12
49,5,57412,15060,1,0
49,6,57412,15060,0,75
49,7,57412,15060,0,61
49,8,57412,15060,0,73
49,9,57412,15060,1,0
49,10,57412,15060,1,0
49,11,40188,15060,1,0
49,12,40188,15060,1,0
49,13,40188,15060,1,0
49,14,40188,15060,1,0
49,15,40188,15060,1,0
49,16,40188,15060,1,0
49,17,40188,15060,1,0
49,18,40188,15060,1,0
49,19,40188,15060,1,0
49,20,40188,15060,1,0
49,21,40188,15060,1,0
49,22,40188,15060,1,0
49,23,28131,15060,1,0
49,24,28131,15060,1,0
50,1,49666,18643,1,22
50,2,49666,18643,1,0
50,3,49666,18643,0,64
50,4,49666,18643,1,24
50,5,34766,18643,1,10
50,6,34766,18643,0,89
50,7,34766,18643,0,75
50,8,34766,18643,0,87
50,9,34766,18643,1,0
50,10,24336,18643,1,0
50,11,24336,18643,1,0
50,12,24336,18643,1,0
50,13,24336,18643,1,0
50,14,24336,18643,1,0
50,15,24336,18643,1,0
50,16,24336,18643,1,0
50,17,24336,18643,1,0
50,18,24336,18643,1,0
50,19,24336,18643,1,0
50,20,24336,18643,1,0
50,21,24336,18643,1,0
50,22,24336,18643,1,0
50,23,24336,18643,1,0
50,24,24336,18643,1,0
51,1,46987,10857,0,65
51,2,46987,10857,0,63
51,3,46987,10857,0,76
51,4,46987,10857,0,71
51,5,46987,10857,1,0
51,6,32890,10857,1,0
51,7,32890,10857,1,0
51,8,32890,10857,1,26
51,9,32890,10857,0,90
51,10,32890,10857,1,0
51,11,32890,10857,1,0
51,12,32890,10857,1,0
51,13,32890,10857,1,0
51,14,32890,10857,1,0
51,15,23023,10857,1,16
51,16,23023,10857,1,0
51,17,23023,10857,1,0
51,18,23023,10857,1,0
51,19,23023,10857,1,0
51,20,23023,10857,1,0
51,21,23023,10857,1,0
51,22,16116,10857,0,68
51,23,16116,10857,0,67
51,24,11281,10857,1,0
52,1,38829,12569,0,80
52,2,38829,12569,1,0
52,3,38829,12569,1,27
52,4,38829,12569,1,0
52,5,38829,12569,1,0
52,6,38829,12569,1,0
52,7,38829,12569,1,0
52,8,38829,12569,1,21
52,9,38829,12569,1,0
52,10,38829,12569,1,0
52,11,38829,12569,1,0
52,12,38829,12569,1,0
52,13,38829,12569,1,0
52,14,38829,12569,1,0
52,15,38829,12569,1,0
52,16,38829,12569,1,12
52,17,38829,12569,0,68
52,18,38829,12569,1,28
52,19,38829,12569,1,0
52,20,38829,12569,1,0
52,21,38829,12569,1,0
52,22,38829,12569,1,0
52,23,38829,12569,1,0
52,24,38829,12569,1,0
53,1,28167,10366,1,0
53,2,28167,10366,1,22
53,3,28167,10366,1,0
53,4,28167,10366,1,0
53,5,28167,10366,1,0
53,6,28167,10366,1,0
53,7,19716,10366,1,0
53,8,13801,10366,1,0
53,9,9661,10366,1,0
53,10,9661,10366,1,0
53,11,9661,10366,1,0
53,12,9661,10366,1,0
53,13,9661,10366,1,0
53,14,9661,10366,1,0
53,15,6762,10366,0,85
53,16,6762,10366,1,0
53,17,6762,10366,1,0
53,18,6762,10366,1,26
53,19,6762,10366,1,0
53,20,4734,10366,0,66
53,21,4734,10366,1,0
53,22,4734,10366,1,14
53,23,4734,10366,0,69
53,24,4734,10366,1,0
54,1,43190,14036,1,0
54,2,30232,14036,1,0
54,3,30232,14036,1,16
54,4,30232,14036,1,0
54,5,21163,14036,1,0
54,6,21163,14036,1,0
54,7,21163,14036,1,0
54,8,21163,14036,1,0
54,9,21163,14036,1,10
54,10,21163,14036,1,0
54,11,21163,14036,1,0
54,12,21163,14036,1,0
54,13,21163,14036,1,0
54,14,14814,14036,1,11
54,15,14814,14036,1,0
54,16,14814,14036,1,0
54,17,14814,14036,1,0
54,18,14814,14036,1,0
54,19,14814,14036,1,0
54,20,14814,14036,1,0
54,21,14814,14036,1,0
54,22,14814,14036,1,18
54,23,14814,14036,1,0
54,24,14814,14036,0,77
55,1,26067,8419,1,0
55,2,26067,8419,1,0
55,3,26067,8419,1,0
55,4,18246,8419,1,21
55,5,12772,8419,1,0
55,6,12772,8419,0,87
55,7,12772,8419,0,90
55,8,12772,8419,0,77
55,9,8940,8419,1,0
55,10,8940,8419,1,0
55,11,8940,8419,1,0
55,12,8940,8419,1,0
55,13,8940,8419,1,0
55,14,8940,8419,1,0
55,15,8940,8419,1,0
55,16,8940,8419,1,0
55,17,8940,8419,1,0
55,18,8940,8419,1,0
55,19,8940,8419,1,0
55,20,6258,8419,1,0
55,21,6258,8419,1,0
55,22,6258,8419,1,0
55,23,6258,8419,1,0
55,24,6258,8419,1,0
56,1,43736,12269,1,0
56,2,30615,12269,1,0
56,3,30615,12269,1,0
56,4,30615,12269,0,72
56,5,30615,12269,1,0
56,6,30615,12269,0,70
56,7,30615,12269,0,71
56,8,30615,12269,0,60
56,9,30615,12269,1,0
56,10,30615,12269,1,0
56,11,30615,12269,1,0
56,12,30615,12269,1,0
56,13,30615,12269,1,0
56,14,30615,12269,1,0
56,15,30615,12269,1,0
56,16,30615,12269,1,0
56,17,30615,12269,1,0
56,18,30615,12269,1,0
56,19,30615,12269,1,0
56,20,30615,12269,1,0
56,21,30615,12269,1,0
56,22,30615,12269,1,0
56,23,30615,12269,1,0
56,24,30615,12269,1,0
57,1,38789,10342,1,0
57,2,38789,10342,1,26
57,3,38789,10342,1,18
57,4,38789,10342,1,0
57,5,38789,10342,1,0
57,6,38789,10342,1,0
57,7,38789,10342,1,20
57,8,38789,10342,1,0
57,9,38789,10342,1,0
57,10,38789,10342,1,0
57,11,38789,10342,1,0
57,12,38789,10342,1,0
57,13,38789,10342,1,0
57,14,38789,10342,1,0
57,15,38789,10342,1,22
57,16,38789,10342,1,0
57,17,38789,10342,1,0
57,18,38789,10342,1,0
57,19,38789,10342,1,22
57,20,38789,10342,1,0
57,21,38789,10342,1,0
57,22,38789,10342,1,0
57,23,38789,10342,1,0
57,24,27152,10342,1,10
58,1,50460,13968,1,0
58,2,35322,13968,1,0
58,3,35322,13968,1,0
58,4,24725,13968,1,0
58,5,24725,13968,1,0
58,6,24725,13968,0,79
58,7,24725,13968,0,63
58,8,24725,13968,0,82
58,9,17307,13968,1,0
58,10,17307,13968,1,0
58,11,17307,13968,1,0
58,12,17307,13968,1,0
58,13,17307,13968,1,0
58,14,17307,13968,1,0
58,15,17307,13968,1,0
58,16,17307,13968,1,0
58,17,17307,13968,1,0
58,18,17307,13968,1,0
58,19,12115,13968,1,0
58,20,12115,13968,1,0
58,21,8480,13968,1,0
58,22,8480,13968,1,0
58,23,8480,13968,1,0
58,24,8480,13968,1,0
59,1,43445,12084,1,0
59,2,43445,12084,1,20
59,3,43445,12084,1,0
59,4,43445,12084,1,0
59,5,43445,12084,1,0
59,6,43445,12084,1,0
59,7,43445,12084,1,25
59,8,43445,12084,0,62
59,9,43445,12084,1,13
59,10,43445,12084,1,0
59,11,43445,12084,1,0
59,12,30411,12084,1,0
59,13,30411,12084,1,0
59,14,30411,12084,1,0
59,15,30411,12084,0,63
59,16,30411,12084,1,21
59,17,30411,12084,0,64
59,18,30411,12084,1,0
59,19,30411,12084,1,17
59,20,21288,12084,1,0
59,21,21288,12084,1,0
59,22,14901,12084,1,0
59,23,10431,12084,1,0
59,24,10431,12084,1,0
60,1,38402,12012,1,0
60,2,38402,12012,1,0
60,3,38402,12012,1,0
60,4,26881,12012,1,0
60,5,26881,12012,0,86
60,6,26881,12012,0,64
60,7,26881,12012,0,83
60,8,26881,12012,0,90
60,9,26881,12012,1,0
60,10,26881,12012,1,0
60,11,26881,12012,1,0
60,12,26881,12012,1,0
60,13,26881,12012,1,0
60,14,18816,12012,1,0
60,15,18816,12012,1,0
60,16,18816,12012,1,0
60,17,18816,12012,1,0
60,18,18816,12012,1,0
60,19,18816,12012,1,0
60,20,18816,12012,1,0
60,21,18816,12012,1,0
60,22,18816,12012,1,0
60,23,18816,12012,1,0
60,24,18816,12012,1,0
61,1,30145,8979,1,0
61,2,30145,8979,1,20
61,3,30145,8979,1,0
61,4,21101,8979,1,0
61,5,21101,8979,1,0
61,6,21101,8979,0,89
61,7,21101,8979,0,79
61,8,21101,8979,0,66
61,9,21101,8979,1,0
61,10,21101,8979,1,0
61,11,21101,8979,1,0
61,12,21101,8979,1,0
61,13,14771,8979,1,0
61,14,14771,8979,1,0
61,15,14771,8979,1,0
61,16,14771,8979,1,0
61,17,14771,8979,1,0
61,18,14771,8979,1,0
61,19,14771,8979,1,0
61,20,14771,8979,1,0
61,21,14771,8979,1,0
61,22,14771,8979,1,0
61,23,14771,8979,1,0
61,24,14771,8979,1,0
62,1,33009,7323,1,0
62,2,33009,7323,1,0
62,3,33009,7323,1,0
62,4,33009,7323,1,27
62,5,33009,7323,1,0
62,6,33009,7323,0,77
62,7,33009,7323,0,71
62,8,33009,7323,0,82
62,9,33009,7323,1,0
62,10,33009,7323,1,0
62,11,33009,7323,1,0
62,12,33009,7323,1,0
62,13,33009,7323,1,0
62,14,33009,7323,1,0
62,15,33009,7323,1,0
62,16,33009,7323,1,0
62,17,33009,7323,1,0
62,18,33009,7323,1,0
62,19,33009,7323,1,0
62,20,33009,7323,1,0
62,21,33009,7323,1,0
62,22,33009,7323,1,0
62,23,33009,7323,1,0
62,24,33009,7323,1,0
63,1,53840,20799,1,0
63,2,53840,20799,1,0
63,3,53840,20799,1,0
63,4,53840,20799,1,0
63,5,53840,20799,1,0
63,6,53840,20799,0,63
63,7,53840,20799,0,74
63,8,53840,20799,1,0
63,9,53840,20799,1,0
63,10,53840,20799,1,0
63,11,53840,20799,1,29
63,12,53840,20799,1,0
63,13,53840,20799,1,0
63,14,53840,20799,1,0
63,15,53840,20799,1,15
63,16,53840,20799,1,0
63,17,37688,20799,1,14
63,18,37688,20799,0,73
63,19,37688,20799,1,0
63,20,37688,20799,1,0
63,21,37688,20799,1,0
63,22,37688,20799,1,0
63,23,37688,20799,1,0
63,24,37688,20799,1,0
64,1,42090,10149,1,0
64,2,29462,10149,1,0
64,3,29462,10149,1,0
64,4,29462,10149,0,81
64,5,29462,10149,1,0
64,6,29462,10149,0,84
64,7,29462,10149,0,72
64,8,29462,10149,0,80
64,9,20624,10149,1,0
64,10,20624,10149,1,0
64,11,14436,10149,1,0
64,12,14436,10149,1,0
64,13,14436,10149,1,0
64,14,14436,10149,1,0
64,15,14436,10149,1,0
64,16,14436,10149,1,0
64,17,14436,10149,1,0
64,18,14436,10149,1,0
64,19,14436,10149,1,0
64,20,14436,10149,1,0
64,21,14436,10149,1,0
64,22,14436,10149,1,0
64,23,14436,10149,1,0
64,24,14436,10149,1,0
65,1,59772,22704,1,0
65,2,59772,22704,1,0
65,3,59772,22704,1,0
65,4,59772,22704,1,0
65,5,41840,22704,1,0
65,6,41840,22704,1,0
65,7,41840,22704,1,0
65,8,41840,22704,1,0
65,9,41840,22704,1,0
65,10,29288,22704,1,0
65,11,29288,22704,1,27
65,12,20501,22704,1,0
65,13,14351,22704,1,0
65,14,14351,22704,1,0
65,15,14351,22704,1,0
65,16,10045,22704,1,13
65,17,10045,22704,0,79
65,18,10045,22704,1,0
65,19,10045,22704,1,0
65,20,10045,22704,1,0
65,21,10045,22704,1,13
65,22,10045,22704,0,65
65,23,7032,22704,1,0
65,24,7032,22704,1,12
66,1,40591,11387,1,0
66,2,40591,11387,1,0
66,3,40591,11387,1,0
66,4,40591,11387,1,0
66,5,40591,11387,1,0
66,6,28413,11387,0,63
66,7,28413,11387,0,85
66,8,28413,11387,1,0
66,9,28413,11387,1,0
66,10,28413,11387,1,0
66,11,28413,11387,1,0
66,12,28413,11387,1,0
66,13,28413,11387,1,0
66,14,28413,11387,1,0
66,15,28413,11387,0,63
66,16,28413,11387,1,22
66,17,28413,11387,1,0
66,18,28413,11387,1,0
66,19,28413,11387,1,0
66,20,28413,11387,1,26
66,21,28413,11387,1,0
66,22,28413,11387,1,24
66,23,28413,11387,0,76
66,24,28413,11387,1,23
67,1,24554,8506,1,0
67,2,24554,8506,1,0
67,3,24554,8506,0,74
67,4,17187,8506,1,0
67,5,17187,8506,1,0
67,6,17187,8506,0,75
67,7,17187,8506,0,78
67,8,17187,8506,0,63
67,9,17187,8506,1,0
67,10,12031,8506,1,0
67,11,12031,8506,1,0
67,12,12031,8506,1,0
67,13,12031,8506,1,0
67,14,12031,8506,1,0
67,15,12031,8506,1,0
67,16,12031,8506,1,0
67,17,12031,8506,1,0
67,18,12031,8506,1,0
67,19,12031,8506,1,0
67,20,12031,8506,1,0
67,21,12031,8506,1,0
67,22,12031,8506,1,0
67,23,12031,8506,1,0
67,24,12031,8506,1,0
68,1,30252,7492,1,0
68,2,30252,7492,1,0
68,3,30252,7492,1,0
68,4,30252,7492,1,0
68,5,30252,7492,1,0
68,6,30252,7492,0,67
68,7,30252,7492,0,78
68,8,21176,7492,0,70
68,9,21176,7492,1,0
68,10,21176,7492,1,0
68,11,21176,7492,1,0
68,12,21176,7492,1,0
68,13,21176,7492,1,0
68,14,21176,7492,1,0
68,15,21176,7492,1,0
68,16,21176,7492,1,0
68,17,14823,7492,1,0
68,18,14823,7492,1,0
68,19,14823,7492,1,0
68,20,14823,7492,1,0
68,21,14823,7492,1,0
68,22,14823,7492,1,0
68,23,14823,7492,1,0
68,24,14823,7492,1,0
69,1,38865,14127,1,0
69,2,38865,14127,1,12
69,3,38865,14127,1,17
69,4,38865,14127,1,0
69,5,38865,14127,1,0
69,6,38865,14127,1,0
69,7,27205,14127,1,26
69,8,27205,14127,1,0
69,9,27205,14127,1,0
69,10,19044,14127,1,0
69,11,19044,14127,1,0
69,12,19044,14127,1,27
69,13,19044,14127,1,0
69,14,13330,14127,1,0
69,15,9331,14127,1,0
69,16,9331,14127,1,18
69,17,9331,14127,1,0
69,18,6532,14127,1,22
69,19,6532,14127,1,0
69,20,6532,14127,1,0
69,21,6532,14127,1,0
69,22,6532,14127,1,0
69,23,6532,14127,1,0
69,24,4572,14127,1,0
70,1,34739,13147,1,0
70,2,34739,13147,1,0
70,3,34739,13147,1,23
70,4,34739,13147,1,0
70,5,34739,13147,1,0
70,6,34739,13147,1,0
70,7,34739,13147,1,0
70,8,34739,13147,0,85
70,9,34739,13147,0,74
70,10,34739,13147,1,0
70,11,34739,13147,1,0
70,12,34739,13147,1,0
70,13,34739,13147,0,84
70,14,34739,13147,1,0
70,15,34739,13147,0,72
70,16,34739,13147,1,0
70,17,34739,13147,1,0
70,18,34739,13147,0,73
70,19,34739,13147,0,86
70,20,34739,13147,0,72
70,21,34739,13147,0,72
70,22,34739,13147,1,0
70,23,34739,13147,1,0
70,24,24317,13147,1,0
71,1,42566,10975,1,0
71,2,42566,10975,1,0
71,3,42566,10975,1,0
71,4,42566,10975,1,0
71,5,42566,10975,1,0
71,6,42566,10975,0,72
71,7,42566,10975,0,86
71,8,42566,10975,0,81
71,9,42566,10975,1,0
71,10,42566,10975,1,0
71,11,42566,10975,1,0
71,12,42566,10975,1,0
71,13,42566,10975,1,0
71,14,42566,10975,1,0
71,15,42566,10975,1,0
71,16,42566,10975,1,0
71,17,42566,10975,1,0
71,18,29796,10975,1,0
71,19,20857,10975,1,0
71,20,20857,10975,1,0
71,21,14600,10975,1,0
71,22,14600,10975,1,0
71,23,14600,10975,1,0
71,24,14600,10975,1,0
72,1,34410,7284,1,0
72,2,34410,7284,1,0
72,3,34410,7284,1,0
72,4,34410,7284,1,0
72,5,34410,7284,1,0
72,6,34410,7284,0,85
72,7,34410,7284,1,0
72,8,24087,7284,1,0
72,9,24087,7284,1,19
72,10,16860,7284,1,30
72,11,16860,7284,1,0
72,12,11802,7284,1,15
72,13,11802,7284,1,0
72,14,11802,7284,1,0
72,15,11802,7284,1,0
72,16,11802,7284,1,0
72,17,11802,7284,0,90
72,18,11802,7284,1,0
72,19,11802,7284,1,0
72,20,11802,7284,1,27
72,21,11802,7284,1,0
72,22,11802,7284,1,0
72,23,11802,7284,1,16
72,24,11802,7284,1,0
73,1,27686,9314,1,0
73,2,27686,9314,0,90
73,3,27686,9314,1,0
73,4,27686,9314,1,0
73,5,27686,9314,0,69
73,6,27686,9314,1,0
73,7,27686,9314,1,0
73,8,27686,9314,1,0
73,9,27686,9314,1,0
73,10,27686,9314,1,0
73,11,27686,9314,1,0
73,12,27686,9314,1,0
73,13,27686,9314,0,86
73,14,27686,9314,1,0
73,15,27686,9314,1,0
73,16,27686,9314,1,0
73,17,27686,9314,1,11
73,18,19380,9314,1,0
73,19,19380,9314,1,0
73,20,19380,9314,1,26
73,21,19380,9314,1,0
73,22,19380,9314,1,0
73,23,19380,9314,1,29
73,24,19380,9314,1,0
74,1,53587,13683,1,0
74,2,53587,13683,1,0
74,3,53587,13683,1,0
74,4,53587,13683,1,0
74,5,37510,13683,1,0
74,6,37510,13683,1,0
74,7,37510,13683,1,0
74,8,26257,13683,1,11
74,9,26257,13683,1,0
74,10,26257,13683,1,0
74,11,26257,13683,1,0
74,12,18380,13683,1,0
74,13,18380,13683,1,30
74,14,18380,13683,1,0
74,15,18380,13683,1,0
74,16,18380,13683,0,66
74,17,18380,13683,1,0
74,18,18380,13683,1,0
74,19,18380,13683,1,30
74,20,18380,13683,1,0
74,21,18380,13683,1,0
74,22,18380,13683,1,0
74,23,18380,13683,1,19
74,24,18380,13683,1,25
75,1,29700,11398,1,0
75,2,20790,11398,1,0
75,3,20790,11398,1,0
75,4,20790,11398,1,0
75,5,20790,11398,1,27
75,6,20790,11398,1,0
75,7,20790,11398,1,0
75,8,20790,11398,1,0
75,9,20790,11398,1,0
75,10,20790,11398,1,0
75,11,20790,11398,1,26
75,12,20790,11398,1,29
75,13,14552,11398,0,83
75,14,14552,11398,1,0
75,15,14552,11398,1,0
75,16,14552,11398,1,0
75,17,10187,11398,1,0
75,18,10187,11398,1,0
75,19,10187,11398,1,0
75,20,10187,11398,1,15
75,21,10187,11398,1,0
75,22,10187,11398,0,74
75,23,10187,11398,1,0
75,24,10187,11398,1,0
76,1,57416,11631,1,0
76,2,57416,11631,1,0
76,3,57416,11631,1,0
76,4,57416,11631,1,0
76,5,57416,11631,1,0
76,6,57416,11631,1,21
76,7,57416,11631,1,21
76,8,57416,11631,1,0
76,9,57416,11631,1,22
76,10,57416,11631,1,0
76,11,57416,11631,0,79
76,12,57416,11631,1,0
76,13,40191,11631,1,0
76,14,40191,11631,1,13
76,15,28133,11631,1,0
76,16,28133,11631,1,0
76,17,28133,11631,1,0
76,18,28133,11631,1,0
76,19,28133,11631,1,0
76,20,28133,11631,1,0
76,21,28133,11631,1,0
76,22,28133,11631,1,21
76,23,28133,11631,1,0
76,24,19693,11631,1,24
77,1,51865,13161,0,72
77,2,51865,13161,1,0
77,3,51865,13161,1,0
77,4,51865,13161,1,25
77,5,51865,13161,1,0
77,6,51865,13161,1,0
77,7,51865,13161,0,73
77,8,51865,13161,1,0
77,9,51865,13161,1,0
77,10,51865,13161,1,0
77,11,51865,13161,1,0
77,12,51865,13161,1,0
77,13,51865,13161,1,22
77,14,36305,13161,1,0
77,15,25413,13161,1,0
77,16,25413,13161,1,0
77,17,25413,13161,0,75
77,18,25413,13161,1,0
77,19,25413,13161,1,0
77,20,25413,13161,1,0
77,21,25413,13161,0,87
77,22,25413,13161,1,0
77,23,25413,13161,1,0
77,24,25413,13161,1,0
78,1,34816,10046,0,77
78,2,34816,10046,1,0
78,3,34816,10046,1,16
78,4,34816,10046,1,0
78,5,34816,10046,1,0
78,6,34816,10046,0,68
78,7,34816,10046,0,80
78,8,34816,10046,0,62
78,9,34816,10046,1,0
78,10,24371,10046,1,0
78,11,24371,10046,1,0
78,12,24371,10046,1,0
78,13,24371,10046,1,0
78,14,24371,10046,1,0
78,15,24371,10046,1,0
78,16,24371,10046,1,0
78,17,24371,10046,1,0
78,18,24371,10046,1,0
78,19,24371,10046,1,0
78,20,24371,10046,1,0
78,21,24371,10046,1,0
78,22,17059,10046,1,0
78,23,17059,10046,1,0
78,24,17059,10046,1,0
79,1,29548,7953,1,0
79,2,29548,7953,1,0
79,3,29548,7953,1,0
79,4,29548,7953,1,0
79,5,29548,7953,1,0
79,6,29548,7953,0,82
79,7,29548,7953,0,62
79,8,29548,7953,0,87
79,9,29548,7953,1,0
79,10,29548,7953,1,0
79,11,29548,7953,1,0
79,12,29548,7953,1,0
79,13,29548,7953,1,0
79,14,29548,7953,1,0
79,15,29548,7953,1,0
79,16,29548,7953,1,0
79,17,29548,7953,1,0
79,18,29548,7953,1,0
79,19,29548,7953,1,0
79,20,29548,7953,1,0
79,21,29548,7953,1,0
79,22,20683,7953,1,0
79,23,20683,7953,1,0
79,24,14478,7953,1,0
80,1,27817,10553,1,0
80,2,27817,10553,1,0
80,3,27817,10553,0,90
80,4,27817,10553,1,0
80,5,27817,10553,1,0
80,6,27817,10553,0,67
80,7,27817,10553,0,85
80,8,19471,10553,0,88
80,9,19471,10553,1,0
80,10,19471,10553,1,0
80,11,19471,10553,1,0
80,12,13630,10553,1,0
80,13,13630,10553,1,0
80,14,13630,10553,1,0
80,15,13630,10553,1,0
80,16,13630,10553,1,0
80,17,13630,10553,1,0
80,18,13630,10553,1,0
80,19,13630,10553,1,0
80,20,13630,10553,1,0
80,21,13630,10553,1,0
80,22,13630,10553,1,0
80,23,13630,10553,1,0
80,24,13630,10553,1,0
81,1,54559,14799,1,25
81,2,54559,14799,1,0
81,3,54559,14799,1,0
81,4,54559,14799,1,0
81,5,54559,14799,1,26
81,6,54559,14799,1,0
81,7,54559,14799,1,0
81,8,54559,14799,1,0
81,9,54559,14799,1,0
81,10,54559,14799,1,0
81,11,38191,14799,1,0
81,12,38191,14799,1,0
81,13,38191,14799,1,26
81,14,38191,14799,1,0
81,15,38191,14799,1,0
81,16,38191,14799,1,0
81,17,38191,14799,1,0
81,18,38191,14799,1,0
81,19,26733,14799,1,0
81,20,26733,14799,1,0
81,21,26733,14799,1,0
81,22,26733,14799,1,0
81,23,26733,14799,1,0
81,24,26733,14799,1,0
82,1,44085,13889,1,0
82,2,44085,13889,1,0
82,3,44085,13889,1,0
82,4,44085,13889,1,22
82,5,44085,13889,1,0
82,6,44085,13889,0,86
82,7,44085,13889,0,87
82,8,44085,13889,0,85
82,9,44085,13889,1,0
82,10,44085,13889,1,0
82,11,44085,13889,1,0
82,12,44085,13889,1,0
82,13,44085,13889,1,0
82,14,44085,13889,1,0
82,15,44085,13889,1,0
82,16,30859,13889,1,0
82,17,30859,13889,1,0
82,18,21601,13889,1,0
82,19,21601,13889,1,0
82,20,21601,13889,1,0
82,21,21601,13889,1,0
82,22,21601,13889,1,0
82,23,21601,13889,1,0
82,24,21601,13889,1,0
83,1,40067,13974,1,0
83,2,40067,13974,1,26
83,3,40067,13974,1,0
83,4,40067,13974,1,0
83,5,28046,13974,1,0
83,6,28046,13974,0,73
83,7,28046,13974,1,0
83,8,28046,13974,1,0
83,9,28046,13974,1,0
83,10,28046,13974,1,0
83,11,28046,13974,1,0
83,12,19632,13974,1,0
83,13,19632,13974,1,0
83,14,19632,13974,1,0
83,15,19632,13974,1,0
83,16,19632,13974,1,0
83,17,19632,13974,1,0
83,18,19632,13974,1,0
83,19,19632,13974,1,0
83,20,19632,13974,1,26
83,21,19632,13974,1,0
83,22,19632,13974,1,0
83,23,19632,13974,1,28
83,24,13742,13974,0,63
84,1,48489,12670,1,0
84,2,48489,12670,1,0
84,3,48489,12670,1,0
